"WorkoutType","WorkoutDescription","ExerciseDescription","Code","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes"
"Swim","200 EASY w/u 6 x 50 drill/swim w/fin (drill=1 arm) 3 x 200 Steady on 4:00 100 kick w/fin on back 4 x 150 Steady on 3:00 100 kick w/fin on back 5 x 100 Steady on 2:00 100 EASY","Custom","Custom","0.75","2194.56005859375","11/1/2016","","2500","","",""," *11/01/2016 Emily Harvey: RPE 6-8 Definitely had to work hard to get that one done this morning!  Didn't do kick on back cause it still hurts my neck - did kick with board instead (hope that's okay?).*","0.84111639128791","0.825357627459978","","31","","","","","","0.307810745473394","2.45","","","","","","","","","","","","","","","","","","","",""
"Bike","Just get out and ride or stay indoors on Trainer. EASY pace to promote recovery!","Custom","Custom","0.5","","11/1/2016","","","","",""," *11/01/2016 Emily Harvey: RPE 2  Easy on the trainer - started having pain in my left mid back while at work today... not sure if it's how I slept last night or from swimming or something else, but will keep you in the loop*","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Strength","","Custom","Custom","1","","11/2/2016","","","","",""," *11/02/2016 Emily Harvey: Did 45 mins this week & tried to be careful of the back*","0.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run","Keep it EASY. :)","Custom","Custom","0.5","","11/2/2016","","4230.60009765625","","",""," *11/02/2016 Emily Harvey: RPE 5-6 Nice and cool so felt good - back still not 100% but not hurting enough to stop*","0.500186394585504","2.34899997711182","","86","","","","","","0.870749527577186","41.27","","","","","","","","","","","","","","","","","","","",""
"Bike","-5min EASY w/u -5 x 30sec each leg -5 x (30sec pickups, 30sec easy) -5 x 10sec ALL OUT MAX BURST, with 3min EASY -15min Endurance Zone (MOD)","Custom","Custom","0.75","","11/3/2016","Purpose: more time on bike with targeted Anarobic Capacity bursts for immediate power training (coming out of turns).","","","",""," *11/03/2016 Emily Harvey: RPE 6-8 Legs felt that one, but in a good way!*","0.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swim","-400 EASY w/u -6 x 50 w/fin (high hand recovery, swim) :10 RI -10 x 100 P&PB on 2:00 -200 EASY c/d","Custom","Custom","0.666666666666667","1737.35998535156","11/4/2016","","1900","","",""," *11/04/2016 Emily Harvey: RPE 5-6 Arms were getting tired towards the end of pb&p, but felt good*","0.627475557327271","0.840848602111327","","27","","","","","","0.313585990578852","1.93","","","","","","","","","","","","","","","","","","","",""
"Run","NO timing or pacing equipment! Just go out and try and run around 45min. :)","Custom","Custom","0.75","","11/4/2016","","","","",""," *11/04/2016 Emily Harvey: RPE 4 Felt good except I kept burping because I ate a handful of pretzel slims with everything bagel topping later in the day at work and apparently those do not sit well with me - lesson learned!!!*","0.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bike","-10min EASY w/u 95±5 rpm -5 x 30sec picups, 30sec EASY -6 x (3min HARD, 3 min EASY) -30min EASY","Custom","Custom","1.5","","11/5/2016","","","","",""," *11/05/2016 Emily Harvey: RPE 5-7 Legs feeling it!*","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Other","","Custom","Custom","","","11/5/2016","","","","",""," *11/05/2016 Emily Harvey: I seriously feel like a new woman after today's massage!*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Day Off","","","","","","11/6/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bike","Just get out and ride or stay indoors on Trainer. EASY pace to promote recovery!","Custom","Custom","0.5","","11/7/2016","","","","",""," *11/07/2016 Emily Harvey: RPE 2*","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run","30-45min run with either Benny or by yourself - your call! Effort should be whatever you'd like. It's your run!","Custom","Custom","0.75","","11/7/2016","","3794.35009765625","","",""," *11/07/2016 Emily Harvey: RPE 4 Ran early & only 30 mins cause it's Zach's birthday.  This first week of the time change is sooooo hard mentally.  I felt like I was out there running in the middle of the night cause it's soooo dark soooo early.  I can't remember how I got through this last year!?  Physically felt good tonight though at least! :)*","0.500343899197049","2.10700011253357","","83","","","","","","0.773710655681633","32.62","","","","","","","","","","","","","","","","","","","",""
"Swim","-200 EASY w/u -4 x 50 w/fin (6+3, swim) :10 RI -5 x 300 (each 300 in this order: 100 PB&P, 100 PB, 100 free) :30RI -200 EASY c/d","Custom","Custom","0.75","1920.23999023438","11/8/2016","","2100","","",""," *11/08/2016 Emily Harvey: RPE 4-5 Felt good except I still dislike swimming with PB only, haha*","0.723100001878209","0.806527186111141","","28","","","","","","0.300760498849642","1.97","","","","","","","","","","","","","","","","","","","",""
"Run","-10min EASY w/u -5 x (20sec pickups, 40sec easy) -10 x (1min HARD, 1min EASY) -15min EASY c/d","Custom","Custom","0.833333333333333","","11/8/2016","These are TOUGH. Stay focused and try and keep same effort while maintaining form.","6646.009765625","","",""," *11/08/2016 Emily Harvey: RPE 4 for easy, 8-9 for hard.  Tough but fun & felt good*","0.833684421115451","2.21399998664856","","82","","","","","","0.811753074796342","60.57","","","","","","","","","","","","","","","","","","","",""
"Strength","","Custom","Custom","1","","11/9/2016","","","","",""," *11/09/2016 Emily Harvey: All I wanted to do when I got home from work today was curl up in a blanket and hang out with my cats wallowing in my disbelief and disappointment in our country, but I rallied and made myself do this strength training for an hour and it made me feel better about myself (although not better about everything else)*","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bike","Just get out and ride or stay indoors on Trainer. EASY pace to promote recovery!","Custom","Custom","0.75","","11/9/2016","","","","",""," *11/09/2016 Emily Harvey: RPE 2-3*","0.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run","-5min EASY w/u -5 x 20sec pickups, 40sec EASY -3 x (7min at 10K pace, 3min EASY/Walk) -EASY c/d to 55min","Custom","Custom","0.916666666666667","","11/10/2016","","7015.66015625","","",""," *11/10/2016 Emily Harvey: RPE 6-8*","0.916959160698785","2.125","","81","","","","","","0.799880262190223","64.89","","","","","","","","","","","","","","","","","","","",""
"Swim","1 x 200 easy warm-up mix 1 x 500 steady swim (10 minutes non-stop) w/fin and snorkel 8 x 50 build :20 RI 8 x 75 PB&P (Count your strokes!!) on 1:45 4 x 50 kick fins on back :15RI 1 x 300 swim (Easy/Fast by 50's) 1 x 200 easy recovery","Custom","Custom","1","2195","11/11/2016","","2400","","",""," *11/11/2016 Emily Harvey: RPE 7 Tough set but felt pretty good.  For pb&p I was at 23 strokes per pool length pretty consistently until about halfway through them, then I was closer to 24-25 strokes.  Neck still bugs me when I swim on back so I did the kick with fin on stomach with a board instead of on back.*","0.792539167404175","0.840908812198784","","29","","","","","","0.313610338917395","2.44","","","","","","","","","","","","","","","","","","","",""
"Bike","Just get out and ride or stay indoors on Trainer. EASY pace to promote recovery!","Custom","Custom","0.75","","11/11/2016","","","","",""," *11/11/2016 Emily Harvey: RPE 2 Nice & easy trainer ride*","0.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run","-15min EASY w/u -5 x 20sec pickups, 40sec EASY -10 x (800m (.5miles) MOD, 250m (.15) EASY) -5min EASY c/d","Custom","Custom","1.33333333333333","","11/12/2016","","12966.0400390625","","",""," *11/12/2016 Emily Harvey: RPE 7-8 Took me longer than 1:20, so I worked extra hard today.  ;)  That was tough, especially because it's almost 70 degrees and sunny here today...... I'm tired from this week, so glad to have a day off tomorrow.*","1.58347832573785","2.27500009536743","","82","","","","","","0.859440642992424","131.08","","","","","","","","","","","","","","","","","","","",""
"Day Off","","","","","","11/13/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bike","Just get out and ride or stay indoors on Trainer. EASY pace to promote recovery!","Custom","Custom","0.5","","11/14/2016","","","","",""," *11/14/2016 Emily Harvey: RPE 2 - easy spin on the trainer!  I can feel Saturday's run in my legs when I sit or lay down and relax, but they don't feel tired or sore otherwise.*","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run","30-45min run with either Benny or by yourself - your call! Effort should be whatever you'd like. It's your run!","Custom","Custom","0.75","","11/14/2016","","5012.0498046875","","",""," *11/14/2016 Emily Harvey: RPE 4 Lovely run under the super moon!  Felt good - left glute tight at the beginning but felt better as I kept going*","0.61704583062066","2.25600004196167","","85","","","","","","0.834733421336817","47.05","","","","","","","","","","","","","","","","","","","",""
"Swim","-200 easy warm-up mix -3 x 200 w/fin (100 kick on back, 50 drill (1-arm), 50 swim) -200 build -2 x 100 descend on 2:00 -6 x 50 on :50, 50 EASY in between each -16 x 25 on :35 -300 PB&P -200 Easy Recovery","Custom","Custom","0.833333333333333","2194.56005859375","11/15/2016","","2675","","",""," *11/15/2016 Emily Harvey: RPE 6-8 Those 25s are so fun & I felt like a mermaid for moments of them!!  Felt really good, just still had to do kick with paddle board on stomach instead of on back cause of neck pain.*","0.894684729576111","0.830372189888581","","30","","","","","","0.309637552441216","2.66","","","","","","","","","","","","","","","","","","","",""
"Run","-10min EASY w/u -5 x 20sec pickups, 40sec EASY -1min HARD, 2min EASY -3min HARD, 2min EASY -5min MOD, 2min EASY -3min HARD, 2min EASY -1min HARD, 2min EASY -7min EASY c/d","Custom","Custom","0.75","","11/15/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Strength","","Custom","Custom","1","","11/16/2016","","","","",""," *11/16/2016 Emily Harvey: Focused a little more on abs because I realized lately how weak they are... which makes sense since I couldn't really use them at all while my rib was broken.  Time to get them stronger again!*","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bike","Just get out and ride or stay indoors on Trainer. EASY pace to promote recovery!","Custom","Custom","0.75","","11/16/2016","","","","",""," *11/16/2016 Emily Harvey: RPE 2  Nice easy spin on the trainer*","0.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run","-5min EASY w/u -5 x 20sec pickups, 40sec EASY -3 x (10min at 10K pace, 3min EASY/Walk) -EASY c/d to 1 hour","Custom","Custom","1","","11/17/2016","","7923.89990234375","","",""," *11/17/2016 Emily Harvey: RPE 7 Chilly run this morning - you know I love that!  Felt good overall, some soreness in my lower back, but seems better after the run.*","1.00035251193576","2.20000004768372","","81","","","","","","0.815845431094936","73.78","","","","","","","","","","","","","","","","","","","",""
"Swim","-400 EASY w/u -600 drill w/fin 3x(100 kick, 50 catch-up, 50 swim) -4 x 50 build to max on 1:30 -12 x 100 on 2:00 (1st three swim, 2nd three PB ONLY, 3rd three PB&P) -200 EASY w/d","Custom","Custom","0.75","2194.56005859375","11/18/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bike","Just get out and ride or stay indoors on Trainer. EASY pace to promote recovery!","Custom","Custom","0.75","","11/18/2016","","","","",""," *11/18/2016 Emily Harvey: RPE 2 Easy trainer ride felt good*","0.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run","First 45min, EASY. Last 45min MODERATE (close to your HM Pace)","Custom","Custom","1.5","","11/19/2016","","11861.6298828125","","",""," *11/19/2016 Emily Harvey: RPE 4-5 Felt really good for most of the run.  Leg started rubbing the last 15 mins or so (apparently didn't use enough baby powder), but all good otherwise.   :)*","1.5003125","2.19600009918213","","84","","","","","","0.821590118851533","113.37","","","","","","","","","","","","","","","","","","","",""
"Day Off","","","","","","11/20/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swim","","Custom","Custom","","","11/20/2016","","2400","","",""," *11/20/2016 Emily Harvey: RPE 6  Friday's swim. Felt good!  Only did 200 w/u so the yardage was right.  Also, did 4 each on the 12X100 so it would equal 12.  :)*","0.815320268736945","0.81741558395999","","29","","","","","","0.304847661005623","2.31","","","","","","","","","","","","","","","","","","","",""
"Other","","","","","","11/21/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run","30-45min run with either Benny or by yourself - your call! Effort should be whatever you'd like. It's your run!","","","0.75","","11/21/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bike","Nice and EASY! Either outside or on Trainer","","Custom","1","","11/22/2016","Purpose is build aerobic system by activating slow-twitch muscles and keeping HR down (z1 - z2).","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swim","-200 EASY w/u -6 x 50 drill/swim by 25's drill = 1c pause w/snorkel -3 x 200 (descending 1-3) on 4:15 -4 x 50 HOLD Pace RI :20 -3 x 150 (descending 1-3) on 3:30 -8 x 25 HOLD pace RI :15 -3 x 100 (descending 1-3) on 2:10 -200 EASY c/d","","","1","2240.28002929688","11/23/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Strength","","","","1","","11/23/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run","NO timing or pacing equipment! Just go out and try and run around 45min. :)","Custom","Custom","0.75","","11/24/2016","","","","",""," *11/24/2016 Emily Harvey: RPE 4 I'm baaaaack & that run felt great!*","0.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swim","-400 EASY w/u -300 PB&P  -200 Kick w/fin w/kickboard -100 25 EASY, 25 build, 25 EASY, 25 build -3 x 300 MOD, :30 RI -200 EASY c/d","Custom","Custom","0.75","2100","11/25/2016","","2100","","",""," *11/25/2016 Emily Harvey: RPE 5-6 Swam inside cause outdoor pool was a zoo and I wanted to get video today.  Watch was not cooperating today so didn't get data.  Felt really good, excited to go over video with you since we haven't done that since before the broken rib.  :)  Will send to you when I get home later this afternoon/evening.*","0.75","0.777777777777778","","","","","","","","0.289973223044089","1.83","","","","","","","","","","","","","","","","","","","",""
"Bike","Nice and EASY! Either outside or on Trainer","Custom","Custom","1.5","","11/26/2016","Purpose is build aerobic system by activating slow-twitch muscles and keeping HR down (z1 - z2).","29250.689453125","","",""," *11/26/2016 Emily Harvey: RPE 3-4 Finally got back on my tri bike!!  :D :D :D  Set my intention yesterday that today would be the day and then we drove our bikes to the trail so we didn't have to ride on any roads with traffic.  I felt much more confident on it than I thought I would, although I was definitely riding my brakes down the hills.  It was also hurting my neck to stay in aero too long, but I'm just ecstatic that I finally got back on the horse.*","1.50340861002604","5.40500020980835","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run","EASY. Get into nice rhythm and enjoy the run.","Custom","Custom","1","","11/27/2016","","7822.0498046875","","",""," *11/27/2016 Emily Harvey: RPE 4-5 Nice cool fall run - all felt good!*","1.00009053548177","2.17300009727478","","84","","","","","","0.800926725119405","71.1","","","","","","","","","","","","","","","","","","","",""
"Other","","","","","","11/28/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bike","Just get out and ride or stay indoors on Trainer. EASY pace to promote recovery!","Custom","Custom","0.5","","11/28/2016","","","","",""," *11/28/2016 Emily Harvey: RPE 2  Easy ride on the trainer.  Had to stop halfway through to get a cat toy out of my rear derailleur, but all good before and after that.*","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run","30-45min run with either Benny or by yourself - your call! Effort should be whatever you'd like. It's your run!","Custom","Custom","0.75","","11/28/2016","","4826.18994140625","","",""," *11/28/2016 Emily Harvey: RPE 4-5 Loving the cool weather here! ❄️ Felt really good tonight on a shorter run!*","0.581544189453125","2.3050000667572","","85","","","","","","0.857377699121859","46.75","","","","","","","","","","","","","","","","","","","",""
"Swim","-300 EASY w/u -200 kick w/fin & kickboard -100 swim w/fin -5 x 100 w/fin (by 25s: 3c, 2c, 1c, swim) :20RI  -8 x 125 (75 PB&P :10RI, 50 HARD no PB&P) :30RI -200 EASY c/d","Custom","Custom","0.833333333333333","2103.1201171875","11/29/2016","","2300","","",""," *11/29/2016 Emily Harvey: RPE 5-6 Generally felt good, but I was dragging my right hand through the water on my recovery every now and then, so not sure what that was about.   Also not sure what was wrong with my brain this morning, but I was convinced that I couldn't do the 75/50s with my PB&P ending up in the right place logistically so I alternated 100/50 instead of 75 until about the 4th set and then I realized I was dumb and that I could do 75/50 and my PB&P wouldn't be ending up at the wrong end of the pool every time because of the 50, so then I did them correctly for the 2nd half.  PS when your index card freezes to the kick board you slapped it on while you're warming up, that kinda makes you feel like a badass.  :)*","0.74948361006048","0.852168416637736","","28","","","","","","0.317808537985805","2.41","","","","","","","","","","","","","","","","","","","",""
"Strength","","Custom","Custom","1","","11/30/2016","","","","",""," *11/30/2016 Emily Harvey: Did a 1 hour pilates video that focused mostly on abs and glutes  :)*","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bike","Nice and EASY! Either outside or on Trainer","Custom","Custom","1","","12/1/2016","Purpose is build aerobic system by activating slow-twitch muscles and keeping HR down (z1 - z2).","","","",""," *12/01/2016 Emily Harvey: RPE 2 Easy trainer ride :)*","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swim","1 x 400 Easy w/u 4 x 150 w/fin (by 50s: 3c,2c,1c) :20 RI 1 x 500 PB&P 50 EASY 3 x 100 on 4:00 for TIME (record for coach) 1 x 200 easy recovery","Custom","Custom","0.75","1874.52001953125","12/2/2016","","2020","","",""," *12/02/2016 Emily Harvey: RPE 4-5 overall, near death for the timed swims.  Outdoor pool closed, so had to swim in the 20 meter indoor pool.  Felt good despite having to keep turning at the wall.  Times for 100 were 1:35, 1:35, 1:39.  :)*","0.673773337006569","0.832486079555172","","26","","","","","","0.310482704736647","2.02","","","","","","","","","","","","","","","","","","","",""
"Run","After 10min EASY warm-up, do 5 x sprints at any type of distance (for 20 sec, 1min, stop sign to stop sign) but make sure you recover before each one. End with a 10min cool down.","Custom","Custom","0.75","","12/3/2016","","5649.58984375","","",""," *12/03/2016 Emily Harvey: RPE 3-4 except for the sprints, which were 9-10.  I felt good today - my glute doesn't seem to be bugging me as much lately.  Don't know why, but I'm ok with it for sure & hope this continues to be the case.*","0.750292494032118","2.0920000076294","","80","","","","","","0.775564859041783","49.79","","","","","","","","","","","","","","","","","","","",""
"Day Off","","","","","","12/4/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bike","-5min EASY w/u 95±5 rpm -5 x 30sec one legged @70rpm (each) -5 x 30 pickups, 30 sec EASY -20min MOD - HARD -5min EASY c/d","Custom","Custom","0.666666666666667","","12/5/2016","","","","",""," *12/05/2016 Emily Harvey: RPE 6 On the trainer this morning - felt good to pump the legs a little harder on the bike with the 20 mins of mod-hard.  :)*","0.666666666666667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run","30-45min run with either Benny or by yourself - your call! Effort should be whatever you'd like. It's your run!","Custom","Custom","0.75","","12/5/2016","","4405.919921875","","",""," *12/05/2016 Emily Harvey: RPE 6.5 Felt good!! :)* *12/05/2016 Emily Harvey: Ran shorter cause I didn't have warm enough clothes - didn't anticipate the wind*","0.500224439832899","2.44700002670288","","86","","","","","","0.899225678069392","44.04","","","","","","","","","","","","","","","","","","","",""
"Swim","300 EASY w/u 6 x 50 drill/swim w/fin (drill= 1c) 3 x 200 Steady w/fin and paddles :30RI 100 kick w/fin w/kickboard 4 x 150 Steady :20RI 100 kick w/fin w/kickboard 5 x 100 Steady :10RI 100 EASY","Custom","Custom","0.75","2194.56005859375","12/6/2016","","2100","","",""," *12/06/2016 Emily Harvey: RPE 5-6 Had to adapt to 20 meter pool cause outdoor pool was closed.  Somehow totally messed it up doing my calculations and ended up only doing 2100 meters.  Gah!!  Felt really good though!!!*","0.664695835643344","0.877315381511038","","28","","","","","","0.327187121719475","2.33","","","","","","","","","","","","","","","","","","","",""
"Bike","Just get out and ride or stay indoors on Trainer. EASY pace to promote recovery!","Custom","Custom","0.5","","12/6/2016","","","","",""," *12/06/2016 Emily Harvey: RPE 2 definitely inside tonight!*","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run","Keep it EASY. :)","","","0.5","","12/7/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Strength","","Custom","Custom","1","","12/7/2016","","","","",""," *12/07/2016 Emily Harvey: Focused on abs and glutes and a little arms*","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swim","-300 EASY w/u -6 x 50 w/fin (1c, swim) :10 RI -5 x 100 P&PB on 2:00 -50 kick w/fin w/board -6 x 75 w/fin (3c,2c,1c) :10RI -50 kick w/fin w/board -200 EASY c/d","Custom","Custom","0.666666666666667","1691.64001464844","12/8/2016","","1880","","",""," *12/08/2016 Emily Harvey: RPE 4-5 tried to focus on keeping my head down and tried to do the hip 3/4 catch-up thing, but I was having a hard time with coordination... continued to focus on pushing hip down though.  Really felt quite good overall.  Will upload or email file with sticky note I wrote converted workout on for 20 m pool :)* *12/08/2016 Emily Harvey: PS the arrows on the sticky note indicate the side of the pool I'd be ending up on* *12/08/2016 Emily Harvey: Except I did 80 fin/board and 200 c/d, which isn't what I had written on the sticky note.  Haha*","0.603176113797559","0.865402718377241","","27","","","","","","0.322785174093244","2.03","","","","","","","","","","","","","","","","","","","",""
"Bike","-5min EASY w/u 95±5 rpm -5 x 30sec one legged @70rpm (each) -5 x 30 pickups, 30 sec EASY -5x(1min STANDING UP with 30sec EASY) -2x(20sec descending: start on BIG CHAINRING and BIG COG and shift to next hardest COG until you get to end (Smallest COG while still on big chainring) then EASY for 1min) -5min EASY -5min build to 230w -10min c/d","Custom","Custom","1","","12/8/2016","This is FUN!","","","",""," *12/08/2016 Emily Harvey: RPE 8-9 Fun & hard!!!  Sweating on the trainer despite it being -2* outside right now!!*","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bike","Just get out and ride or stay indoors on Trainer. EASY pace to promote recovery!","Custom","Custom","0.5","","12/9/2016","","","","",""," *12/09/2016 Emily Harvey: RPE 2 - definitely on the trainer this morning!  Nice light spin.  :)*","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run","","Custom","Custom","","","12/9/2016","","3852.8701171875","","",""," *12/09/2016 Emily Harvey: RPE 4-5  Makeup run from Wednesday.  Felt good, but had to be careful of ice patches in the dark!*","0.500248345269097","2.13899993896484","","83","","","","","","0.788665513272191","33.9","","","","","","","","","","","","","","","","","","","",""
"Bike","Nice and EASY - MOD outside.  If inside: -10min EASY w/u 95±5 rpm -5 x 30sec picups, 30sec EASY -3 x (15min MOD, 5min EASY) -10min EASY c/d","Custom","Custom","1.5","","12/10/2016","Purpose is build aerobic system by activating slow-twitch muscles and keeping HR down (z1 - z2).","","","",""," *12/10/2016 Emily Harvey: RPE 5 Stayed inside on the trainer cause I didn't want to risk it with icy patches still on the roads where it's shady.*","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X-Train","","Custom","Custom","","","12/11/2016","","","","",""," *12/11/2016 Emily Harvey: So fun skiing again after a few years of trying (and failing) to be a snowboarder.  Skiing is WAY BETTER! :)*","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bike","Just get out and ride or stay indoors on Trainer. EASY pace to promote recovery!","Custom","Custom","0.5","","12/12/2016","","","","",""," *12/12/2016 Emily Harvey: RPE 2 but legs are sore from skiing yesterday.  :)*","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run","30-45min run with either Benny or by yourself - your call! Effort should be whatever you'd like. It's your run!","Custom","Custom","0.75","","12/12/2016","","4980.18017578125","","",""," *12/12/2016 Emily Harvey: RPE 5 Still feeling yesterday, especially in my right calf!*","0.616882188585069","2.24300003051758","","85","","","","","","0.826659712661923","46.14","","","","","","","","","","","","","","","","","","","",""
"Swim","-300 EASY w/u -6 x 50 drill/swim by 25's drill = 1c pause w/fin -300 kick w/fin w/board (try fly kick?) -2 times through:  -100 PB&P focus on extension of entry phase  -4 x 50 build on :55  -8 x 25 w/fin and Paddles HARD :15RI -200 EASY c/d","Custom","Custom","0.75","1920.23999023438","12/13/2016","","2100","","",""," *12/13/2016 Emily Harvey: RPE 7-8 that one was hard but FUN!  :)*","0.654173335234324","0.891365848378669","","30","","","","","","0.332449987747003","2.4","","","","","","","","","","","","","","","","","","","",""
"Run","-10min EASY w/u -5 x (20sec pickups, 40sec easy) -15 x (1min HARD, 1min EASY) -5min EASY c/d","","","0.833333333333333","","12/13/2016","These are TOUGH. Stay focused and try and keep same effort while maintaining form.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Strength","","Custom","Custom","1","","12/14/2016","","","","",""," *12/14/2016 Emily Harvey: Legs, arms, abs*","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bike","Just get out and ride or stay indoors on Trainer. EASY pace to promote recovery!","Custom","Custom","0.75","","12/14/2016","","","","",""," *12/14/2016 Emily Harvey: RPE 2 Easy spin on the trainer*","0.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Other","","","","","","12/15/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run","-5min EASY w/u -5 x 20sec pickups, 40sec EASY -4 x (4min at 5K pace, 4min EASY/Walk) -EASY c/d to 55min","Custom","Custom","0.916666666666667","","12/15/2016","","7296.06005859375","","",""," *12/15/2016 Emily Harvey: RPE 6-8 18 degrees this morning & Zach thought I was crazy to run outside, but ice (not cold) is the only thing that'll get me on that dreadmill!  I probably could've gone a little faster on the first 2 4min 5k pace sets, but I was trying to stay consistent & then I think I did go a little faster on the 2nd two.  :)*","0.916999715169271","2.21000003814697","","80","","","","","","0.843232592369941","72.11","","","","","","","","","","","","","","","","","","","",""
"Other","","","","","","12/16/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swim","1 x 200 easy warm-up mix 1 x 500 steady swim (10 minutes non-stop) w/fin and snorkel 8 x 50 build :20 RI 8 x 75 PB&P (focus on extension during entry) on 1:45 4 x 50 kick fins w/board :15RI 1 x 300 swim (Easy/Fast by 50's) 1 x 200 easy recovery","Custom","Custom","1","2195","12/16/2016","","2400","","",""," *12/16/2016 Emily Harvey: RPE 6 Things I wanted to do this evening: (1) not leave my house, (2) lay on the couch.  Things I did this evening: (1) left my house, (2) swam 2400 meters.   It was a long week after 2 work parties between myself & Zach last night and then another work party (I hosted at my house) this afternoon...somehow managed to drag myself to the pool, mostly because the outdoor pool will be closed all weekend (the high tomorrow is 8) and I didn't want to feel like I needed to make it up & have to swim inside.  :)* *12/16/2016 Emily Harvey: Oh, and I felt really good and I think the 500 fin and snorkel was very beneficial!  :D*","0.755535834564103","0.882292932282179","","30","","","","","","0.32896980596338","2.69","","","","","","","","","","","","","","","","","","","",""
"X-Train","","","","","","12/17/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Day Off","","","","","","12/18/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run","30-45min run with either Benny or by yourself - your call! Effort should be whatever you'd like. It's your run!","","","0.75","","12/19/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bike","Just get out and ride or stay indoors on Trainer. EASY pace to promote recovery!","","","0.75","","12/19/2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
